"","Rep","Line","BL","Chamber","Stress","Plant","Spike","SpikeLength"
"1088",1,"Vida","F",14,"Y",4,9,3.3
"1089",1,"MTH","S",14,"Y",4,9,5
"1090",1,"Vida","S",14,"Y",4,9,5.2
"1091",1,"Vida","C",12,"N",5,9,7.4
"1092",1,"Vida","F",12,"N",5,9,NA
"1093",1,"Berkut","H",12,"N",5,9,8
"1094",1,"Vida","S",12,"N",5,9,NA
"1095",1,"Hiline","C",12,"Y",5,9,4
"1096",1,"Vida","H",12,"Y",5,9,5.5
"1097",1,"Hiline","S",12,"Y",5,9,NA
"1098",1,"Hiline","D",14,"Y",5,9,3.8
"1099",1,"Vida","F",14,"Y",5,9,4.4
"1100",1,"Vida","F",12,"N",1,10,NA
"1101",1,"MTH","H",12,"N",1,10,6.6
"1102",1,"Vida","D",14,"N",1,10,6.7
"1103",1,"Vida","D",12,"Y",1,10,NA
"1104",1,"Vida","C",14,"Y",1,10,7.8
"1105",1,"Hiline","F",14,"Y",1,10,NA
"1106",1,"Berkut","S",14,"Y",1,10,NA
"1107",1,"MTH","S",14,"Y",1,10,8.4
"1108",1,"Vida","S",12,"N",2,10,7.6
"1109",1,"Vida","D",14,"N",2,10,7.4
"1110",1,"Hiline","F",14,"Y",2,10,3.8
"1111",1,"MTH","H",14,"Y",2,10,NA
"1112",1,"Vida","C",12,"N",3,10,NA
"1113",1,"Vida","D",14,"N",3,10,6.5
"1114",1,"Vida","D",12,"Y",3,10,4.4
"1115",1,"Berkut","F",12,"Y",3,10,NA
"1116",1,"Vida","H",12,"Y",3,10,4.3
"1117",1,"MTH","C",14,"Y",3,10,NA
"1118",1,"Hiline","D",14,"Y",3,10,NA
"1119",1,"Vida","F",14,"Y",3,10,4.1
"1120",1,"MTH","S",14,"Y",3,10,NA
"1121",1,"Vida","C",12,"N",4,10,5.8
"1122",1,"Vida","F",12,"N",4,10,NA
"1123",1,"Berkut","C",14,"N",4,10,NA
"1124",1,"MTH","D",12,"Y",4,10,6.4
"1125",1,"Berkut","F",12,"Y",4,10,7.4
"1126",1,"Hiline","H",12,"Y",4,10,3.7
"1127",1,"Hiline","S",12,"Y",4,10,3.5
"1128",1,"Hiline","D",14,"Y",4,10,NA
"1129",1,"Hiline","F",14,"Y",4,10,3.7
"1130",1,"Vida","F",14,"Y",4,10,NA
"1131",1,"MTH","S",14,"Y",4,10,NA
"1132",1,"Vida","S",14,"Y",4,10,8.4
"1133",1,"Vida","C",12,"N",5,10,6
"1134",1,"Berkut","H",12,"N",5,10,8
"1135",1,"Vida","S",12,"N",5,10,9.2
"1136",1,"Hiline","C",12,"Y",5,10,5
"1137",1,"Vida","H",12,"Y",5,10,10
"1138",1,"Hiline","S",12,"Y",5,10,5.9
"1139",1,"Hiline","D",14,"Y",5,10,6.2
"1140",1,"Vida","F",14,"Y",5,10,NA
"1141",1,"Vida","C",14,"Y",1,11,NA
"1142",1,"MTH","S",14,"Y",1,11,NA
"1143",1,"MTH","H",14,"Y",2,11,NA
"1144",1,"Vida","D",14,"N",3,11,NA
"1145",1,"Vida","D",12,"Y",3,11,4.7
"1146",1,"Berkut","F",12,"Y",3,11,3.6
"1147",1,"MTH","C",14,"Y",3,11,NA
"1148",1,"Hiline","D",14,"Y",3,11,NA
"1149",1,"Vida","F",14,"Y",3,11,4.5
"1150",1,"Vida","C",12,"N",4,11,7.8
"1151",1,"Vida","F",12,"N",4,11,5.8
"1152",1,"MTH","D",12,"Y",4,11,5.9
"1153",1,"Hiline","S",12,"Y",4,11,3.7
"1154",1,"Hiline","D",14,"Y",4,11,NA
"1155",1,"Hiline","F",14,"Y",4,11,4.2
"1156",1,"MTH","S",14,"Y",4,11,4.2
"1157",1,"Vida","S",14,"Y",4,11,NA
"1158",1,"Vida","C",12,"N",5,11,NA
"1159",1,"Vida","S",12,"N",5,11,6.6
"1160",1,"Hiline","C",12,"Y",5,11,NA
"1161",1,"Vida","H",12,"Y",5,11,5
"1162",1,"Hiline","S",12,"Y",5,11,3.4
"1163",1,"Vida","F",14,"Y",5,11,7.8
"1164",1,"MTH","S",14,"Y",1,12,NA
"1165",1,"MTH","H",14,"Y",2,12,NA
"1166",1,"Vida","D",14,"N",3,12,7.5
"1167",1,"Vida","D",12,"Y",3,12,7.6
"1168",1,"MTH","C",14,"Y",3,12,NA
"1169",1,"Hiline","D",14,"Y",3,12,NA
"1170",1,"Vida","F",14,"Y",3,12,4.7
"1171",1,"Vida","C",12,"N",4,12,8
"1172",1,"MTH","D",12,"Y",4,12,3.6
"1173",1,"Hiline","S",12,"Y",4,12,NA
"1174",1,"Hiline","D",14,"Y",4,12,NA
"1175",1,"Hiline","F",14,"Y",4,12,3.8
"1176",1,"MTH","S",14,"Y",4,12,NA
"1177",1,"Vida","S",14,"Y",4,12,7.4
"1178",1,"Vida","S",12,"N",5,12,9
"1179",1,"Vida","H",12,"Y",5,12,NA
"1180",1,"Hiline","S",12,"Y",5,12,3.9
"1181",1,"Vida","F",14,"Y",5,12,4.3
"1182",1,"MTH","S",14,"Y",1,13,4.2
"1183",1,"MTH","H",14,"Y",2,13,NA
"1184",1,"Vida","D",12,"Y",3,13,NA
"1185",1,"MTH","C",14,"Y",3,13,NA
"1186",1,"Hiline","D",14,"Y",3,13,NA
"1187",1,"Vida","C",12,"N",4,13,7.7
"1188",1,"MTH","D",12,"Y",4,13,NA
"1189",1,"Hiline","S",12,"Y",4,13,4
"1190",1,"Hiline","D",14,"Y",4,13,NA
"1191",1,"Hiline","F",14,"Y",4,13,NA
"1192",1,"MTH","S",14,"Y",4,13,NA
"1193",1,"Vida","S",14,"Y",4,13,6.1
"1194",1,"Vida","S",12,"N",5,13,8.6
"1195",1,"Vida","H",12,"Y",5,13,NA
"1196",1,"Hiline","S",12,"Y",5,13,3
"1197",1,"Vida","F",14,"Y",5,13,5.1
"1198",1,"MTH","H",14,"Y",2,14,NA
"1199",1,"Vida","D",12,"Y",3,14,6.7
"1200",1,"MTH","C",14,"Y",3,14,NA
"1201",1,"Vida","C",12,"N",4,14,7.1
"1202",1,"MTH","D",12,"Y",4,14,3.5
"1203",1,"Hiline","S",12,"Y",4,14,4.8
"1204",1,"Hiline","D",14,"Y",4,14,NA
"1205",1,"MTH","S",14,"Y",4,14,5
"1206",1,"Vida","S",14,"Y",4,14,8.1
"1207",1,"Vida","S",12,"N",5,14,6.1
"1208",1,"Vida","H",12,"Y",5,14,NA
"1209",1,"Hiline","S",12,"Y",5,14,3.6
"1210",1,"Vida","F",14,"Y",5,14,5
"1211",1,"MTH","H",14,"Y",2,15,NA
"1212",1,"Vida","D",12,"Y",3,15,6.5
"1213",1,"MTH","D",12,"Y",4,15,3.4
"1214",1,"Hiline","S",12,"Y",4,15,3.2
"1215",1,"Hiline","D",14,"Y",4,15,NA
"1216",1,"MTH","S",14,"Y",4,15,4.7
"1217",1,"Vida","S",12,"N",5,15,10.2
"1218",1,"Vida","H",12,"Y",5,15,6
"1219",1,"Vida","F",14,"Y",5,15,NA
"1220",1,"MTH","H",14,"Y",2,16,NA
"1221",1,"Vida","D",12,"Y",3,16,8.5
"1222",1,"MTH","D",12,"Y",4,16,3.2
"1223",1,"Hiline","S",12,"Y",4,16,3.6
"1224",1,"MTH","S",14,"Y",4,16,5.1
"1225",1,"Vida","S",12,"N",5,16,5.3
"1226",1,"Vida","F",14,"Y",5,16,5.9
"1227",1,"Vida","D",12,"Y",3,17,NA
"1228",1,"Hiline","S",12,"Y",4,17,4.4
"1229",1,"MTH","S",14,"Y",4,17,NA
"1230",1,"Hiline","S",12,"Y",4,18,3
"1231",1,"MTH","S",14,"Y",4,18,NA
"1232",1,"Hiline","S",12,"Y",4,19,7.3
"1233",1,"MTH","S",14,"Y",4,19,3.7
"1234",1,"Hiline","S",12,"Y",4,20,NA
"1235",1,"Hiline","S",12,"Y",4,21,3.7
"1236",1,"Hiline","S",12,"Y",4,22,3.6
"1237",1,"Hiline","S",12,"Y",4,23,4.1
"1238",1,"Hiline","S",12,"Y",4,24,3.9
"1239",1,"Hiline","S",12,"Y",4,25,2.6
"1240",2,"Berkut","C",12,"N",1,1,7.9
"1241",2,"Berkut","D",12,"N",1,1,5.5
"1242",2,"Hiline","D",12,"N",1,1,6.5
"1243",2,"Berkut","F",12,"N",1,1,NA
"1244",2,"Hiline","F",12,"N",1,1,6
"1245",2,"Berkut","H",12,"N",1,1,7.7
"1246",2,"Hiline","H",12,"N",1,1,5.4
"1247",2,"Berkut","S",12,"N",1,1,8.3
"1248",2,"Hiline","S",12,"N",1,1,NA
"1249",2,"MTH","C",14,"N",1,1,NA
"1250",2,"Vida","C",14,"N",1,1,7.6
"1251",2,"MTH","D",14,"N",1,1,NA
"1252",2,"Vida","D",14,"N",1,1,8.5
"1253",2,"MTH","F",14,"N",1,1,NA
"1254",2,"Vida","F",14,"N",1,1,5.4
"1255",2,"MTH","H",14,"N",1,1,NA
"1256",2,"Vida","H",14,"N",1,1,NA
"1257",2,"MTH","S",14,"N",1,1,6.8
"1258",2,"Berkut","C",12,"Y",1,1,NA
"1259",2,"Hiline","C",12,"Y",1,1,6
"1260",2,"Berkut","D",12,"Y",1,1,6.6
"1261",2,"Hiline","D",12,"Y",1,1,5
"1262",2,"Berkut","F",12,"Y",1,1,5
"1263",2,"Hiline","F",12,"Y",1,1,6.4
"1264",2,"Berkut","H",12,"Y",1,1,7.8
"1265",2,"Hiline","H",12,"Y",1,1,NA
"1266",2,"Berkut","S",12,"Y",1,1,NA
"1267",2,"MTH","C",14,"Y",1,1,8
"1268",2,"Vida","C",14,"Y",1,1,4.1
"1269",2,"MTH","D",14,"Y",1,1,NA
"1270",2,"Vida","D",14,"Y",1,1,NA
"1271",2,"MTH","F",14,"Y",1,1,NA
"1272",2,"Vida","F",14,"Y",1,1,7
"1273",2,"MTH","H",14,"Y",1,1,8
"1274",2,"Vida","H",14,"Y",1,1,5.2
"1275",2,"MTH","S",14,"Y",1,1,NA
"1276",2,"Vida","S",14,"Y",1,1,6.7
"1277",2,"Berkut","C",12,"N",2,1,8.5
"1278",2,"Berkut","D",12,"N",2,1,6
"1279",2,"Hiline","D",12,"N",2,1,6
"1280",2,"Berkut","F",12,"N",2,1,6
"1281",2,"Hiline","F",12,"N",2,1,6.5
"1282",2,"Berkut","H",12,"N",2,1,8.6
"1283",2,"Berkut","S",12,"N",2,1,7.4
"1284",2,"Hiline","S",12,"N",2,1,7
"1285",2,"MTH","C",14,"N",2,1,NA
"1286",2,"MTH","D",14,"N",2,1,7.3
"1287",2,"Vida","D",14,"N",2,1,6.3
"1288",2,"MTH","F",14,"N",2,1,NA
"1289",2,"Vida","F",14,"N",2,1,8.4
"1290",2,"MTH","H",14,"N",2,1,8
"1291",2,"Vida","H",14,"N",2,1,8.2
"1292",2,"MTH","S",14,"N",2,1,8.2
"1293",2,"Berkut","C",12,"Y",2,1,8
"1294",2,"Hiline","C",12,"Y",2,1,6.1
"1295",2,"Berkut","D",12,"Y",2,1,7.6
"1296",2,"Hiline","D",12,"Y",2,1,4.5
"1297",2,"Berkut","F",12,"Y",2,1,NA
"1298",2,"Hiline","F",12,"Y",2,1,6
"1299",2,"Berkut","H",12,"Y",2,1,5.5
"1300",2,"Hiline","H",12,"Y",2,1,5.7
"1301",2,"Berkut","S",12,"Y",2,1,7.4
"1302",2,"MTH","C",14,"Y",2,1,NA
"1303",2,"Vida","C",14,"Y",2,1,7.5
"1304",2,"MTH","D",14,"Y",2,1,NA
"1305",2,"Vida","D",14,"Y",2,1,NA
"1306",2,"MTH","F",14,"Y",2,1,NA
"1307",2,"Vida","F",14,"Y",2,1,7.4
"1308",2,"Vida","H",14,"Y",2,1,7
"1309",2,"MTH","S",14,"Y",2,1,NA
"1310",2,"Vida","S",14,"Y",2,1,8.8
"1311",2,"Berkut","C",12,"N",3,1,7.8
"1312",2,"Berkut","D",12,"N",3,1,6
"1313",2,"Hiline","D",12,"N",3,1,5.5
"1314",2,"Berkut","F",12,"N",3,1,6
"1315",2,"Hiline","F",12,"N",3,1,5.1
"1316",2,"Berkut","H",12,"N",3,1,7
"1317",2,"Hiline","H",12,"N",3,1,5.9
"1318",2,"Berkut","S",12,"N",3,1,7.6
"1319",2,"Hiline","S",12,"N",3,1,NA
"1320",2,"MTH","C",14,"N",3,1,7.5
"1321",2,"Vida","C",14,"N",3,1,NA
"1322",2,"MTH","D",14,"N",3,1,NA
"1323",2,"Vida","D",14,"N",3,1,6
"1324",2,"MTH","F",14,"N",3,1,6.9
"1325",2,"Vida","F",14,"N",3,1,NA
"1326",2,"MTH","H",14,"N",3,1,7.8
"1327",2,"Vida","H",14,"N",3,1,5.9
"1328",2,"Berkut","C",12,"Y",3,1,4.7
"1329",2,"Hiline","C",12,"Y",3,1,6.1
"1330",2,"Hiline","D",12,"Y",3,1,5
"1331",2,"Berkut","F",12,"Y",3,1,5.2
"1332",2,"Hiline","F",12,"Y",3,1,NA
"1333",2,"Hiline","H",12,"Y",3,1,NA
"1334",2,"Berkut","S",12,"Y",3,1,6.3
"1335",2,"MTH","C",14,"Y",3,1,NA
"1336",2,"Vida","C",14,"Y",3,1,8.3
"1337",2,"MTH","D",14,"Y",3,1,NA
"1338",2,"Vida","D",14,"Y",3,1,NA
"1339",2,"MTH","F",14,"Y",3,1,7.1
"1340",2,"Vida","F",14,"Y",3,1,7.3
"1341",2,"MTH","H",14,"Y",3,1,NA
"1342",2,"Vida","H",14,"Y",3,1,NA
"1343",2,"MTH","S",14,"Y",3,1,NA
"1344",2,"Berkut","C",12,"N",4,1,7.6
"1345",2,"Berkut","D",12,"N",4,1,6
"1346",2,"Hiline","D",12,"N",4,1,7.6
"1347",2,"Berkut","F",12,"N",4,1,7
"1348",2,"Hiline","F",12,"N",4,1,5.5
"1349",2,"Berkut","H",12,"N",4,1,NA
"1350",2,"Hiline","H",12,"N",4,1,NA
"1351",2,"Berkut","S",12,"N",4,1,NA
"1352",2,"MTH","C",14,"N",4,1,NA
"1353",2,"Vida","C",14,"N",4,1,NA
"1354",2,"MTH","D",14,"N",4,1,NA
"1355",2,"Vida","D",14,"N",4,1,8.1
"1356",2,"MTH","F",14,"N",4,1,NA
"1357",2,"Vida","F",14,"N",4,1,6.5
"1358",2,"Vida","H",14,"N",4,1,8.1
"1359",2,"Vida","S",14,"N",4,1,NA
"1360",2,"Berkut","C",12,"Y",4,1,NA
"1361",2,"Hiline","C",12,"Y",4,1,5.3
"1362",2,"Berkut","D",12,"Y",4,1,5.6
"1363",2,"Hiline","D",12,"Y",4,1,5.8
"1364",2,"Berkut","F",12,"Y",4,1,NA
"1365",2,"Hiline","F",12,"Y",4,1,NA
"1366",2,"Berkut","H",12,"Y",4,1,8.5
"1367",2,"Hiline","H",12,"Y",4,1,5.1
"1368",2,"Berkut","S",12,"Y",4,1,5.9
"1369",2,"MTH","C",14,"Y",4,1,NA
"1370",2,"Vida","C",14,"Y",4,1,NA
"1371",2,"MTH","D",14,"Y",4,1,7.6
"1372",2,"Vida","D",14,"Y",4,1,6.2
"1373",2,"MTH","F",14,"Y",4,1,3.9
"1374",2,"Vida","F",14,"Y",4,1,7.5
"1375",2,"MTH","H",14,"Y",4,1,8
"1376",2,"Vida","H",14,"Y",4,1,7.8
"1377",2,"MTH","S",14,"Y",4,1,8.3
"1378",2,"Vida","S",14,"Y",4,1,NA
"1379",2,"Berkut","C",12,"N",5,1,4.5
"1380",2,"Berkut","D",12,"N",5,1,7
"1381",2,"Hiline","D",12,"N",5,1,5
"1382",2,"Berkut","F",12,"N",5,1,4.6
"1383",2,"Hiline","F",12,"N",5,1,5.6
"1384",2,"Berkut","H",12,"N",5,1,7
"1385",2,"Hiline","H",12,"N",5,1,5.2
"1386",2,"Berkut","S",12,"N",5,1,7.5
"1387",2,"Hiline","S",12,"N",5,1,NA
"1388",2,"MTH","C",14,"N",5,1,7.8
"1389",2,"Vida","C",14,"N",5,1,NA
"1390",2,"Vida","D",14,"N",5,1,NA
"1391",2,"MTH","F",14,"N",5,1,NA
"1392",2,"Vida","F",14,"N",5,1,8
"1393",2,"MTH","H",14,"N",5,1,NA
"1394",2,"Vida","H",14,"N",5,1,7.2
"1395",2,"MTH","S",14,"N",5,1,NA
"1396",2,"Berkut","C",12,"Y",5,1,NA
"1397",2,"Hiline","C",12,"Y",5,1,5.4
"1398",2,"Berkut","D",12,"Y",5,1,8
"1399",2,"Hiline","D",12,"Y",5,1,NA
"1400",2,"Berkut","F",12,"Y",5,1,7.2
"1401",2,"Hiline","F",12,"Y",5,1,6
"1402",2,"Berkut","H",12,"Y",5,1,5.5
"1403",2,"Hiline","H",12,"Y",5,1,NA
"1404",2,"Berkut","S",12,"Y",5,1,NA
"1405",2,"MTH","C",14,"Y",5,1,7.5
"1406",2,"Vida","C",14,"Y",5,1,NA
"1407",2,"MTH","D",14,"Y",5,1,7.5
"1408",2,"Vida","D",14,"Y",5,1,9.5
"1409",2,"MTH","F",14,"Y",5,1,NA
"1410",2,"Vida","F",14,"Y",5,1,8.9
"1411",2,"MTH","H",14,"Y",5,1,8
"1412",2,"Vida","H",14,"Y",5,1,7.5
"1413",2,"Vida","S",14,"Y",5,1,8.2
"1414",2,"Berkut","C",12,"N",1,2,7.9
"1415",2,"Berkut","D",12,"N",1,2,6
"1416",2,"Hiline","D",12,"N",1,2,6
"1417",2,"Berkut","F",12,"N",1,2,6.1
"1418",2,"Hiline","F",12,"N",1,2,6
"1419",2,"Berkut","H",12,"N",1,2,8.5
"1420",2,"Hiline","H",12,"N",1,2,6.2
"1421",2,"Hiline","S",12,"N",1,2,6.3
"1422",2,"MTH","C",14,"N",1,2,NA
"1423",2,"Vida","C",14,"N",1,2,6.8
"1424",2,"Vida","D",14,"N",1,2,7.5
"1425",2,"Vida","F",14,"N",1,2,7.4
"1426",2,"Vida","H",14,"N",1,2,NA
"1427",2,"Berkut","C",12,"Y",1,2,3.3
"1428",2,"Hiline","C",12,"Y",1,2,3.7
"1429",2,"Berkut","D",12,"Y",1,2,7
"1430",2,"Hiline","D",12,"Y",1,2,5.6
"1431",2,"Hiline","F",12,"Y",1,2,7.2
"1432",2,"Berkut","H",12,"Y",1,2,NA
"1433",2,"Hiline","H",12,"Y",1,2,5.1
"1434",2,"Berkut","S",12,"Y",1,2,5.4
"1435",2,"Vida","C",14,"Y",1,2,4.1
"1436",2,"MTH","D",14,"Y",1,2,NA
"1437",2,"Vida","D",14,"Y",1,2,6.5
"1438",2,"Vida","F",14,"Y",1,2,NA
"1439",2,"Vida","H",14,"Y",1,2,7.3
"1440",2,"MTH","S",14,"Y",1,2,NA
"1441",2,"Vida","S",14,"Y",1,2,7
"1442",2,"Berkut","C",12,"N",2,2,8
"1443",2,"Berkut","D",12,"N",2,2,6.1
"1444",2,"Hiline","D",12,"N",2,2,6.5
"1445",2,"Berkut","F",12,"N",2,2,6.5
"1446",2,"Hiline","F",12,"N",2,2,6
"1447",2,"Berkut","H",12,"N",2,2,8.7
"1448",2,"Berkut","S",12,"N",2,2,8.5
"1449",2,"Hiline","S",12,"N",2,2,6
"1450",2,"MTH","D",14,"N",2,2,NA
"1451",2,"Vida","D",14,"N",2,2,5.5
"1452",2,"MTH","F",14,"N",2,2,NA
"1453",2,"Vida","F",14,"N",2,2,8.7
"1454",2,"Vida","H",14,"N",2,2,9
"1455",2,"MTH","S",14,"N",2,2,8.8
"1456",2,"Berkut","C",12,"Y",2,2,NA
"1457",2,"Hiline","C",12,"Y",2,2,NA
"1458",2,"Berkut","D",12,"Y",2,2,NA
"1459",2,"Hiline","D",12,"Y",2,2,4.5
"1460",2,"Berkut","F",12,"Y",2,2,5.9
"1461",2,"Hiline","F",12,"Y",2,2,7
"1462",2,"Berkut","H",12,"Y",2,2,6.6
"1463",2,"Hiline","H",12,"Y",2,2,NA
"1464",2,"Berkut","S",12,"Y",2,2,5.6
"1465",2,"Vida","C",14,"Y",2,2,7.4
"1466",2,"MTH","D",14,"Y",2,2,NA
"1467",2,"Vida","D",14,"Y",2,2,6.8
"1468",2,"MTH","F",14,"Y",2,2,7.5
"1469",2,"Vida","F",14,"Y",2,2,6.1
"1470",2,"Vida","H",14,"Y",2,2,5.5
"1471",2,"MTH","S",14,"Y",2,2,NA
"1472",2,"Vida","S",14,"Y",2,2,7.2
"1473",2,"Berkut","C",12,"N",3,2,7.6
"1474",2,"Berkut","D",12,"N",3,2,6
"1475",2,"Hiline","D",12,"N",3,2,5
"1476",2,"Berkut","F",12,"N",3,2,NA
"1477",2,"Hiline","F",12,"N",3,2,NA
"1478",2,"Berkut","H",12,"N",3,2,7.4
"1479",2,"Hiline","H",12,"N",3,2,5.2
"1480",2,"Berkut","S",12,"N",3,2,8
"1481",2,"Hiline","S",12,"N",3,2,NA
"1482",2,"Vida","C",14,"N",3,2,NA
"1483",2,"MTH","D",14,"N",3,2,NA
"1484",2,"Vida","D",14,"N",3,2,6
"1485",2,"Vida","F",14,"N",3,2,6.5
"1486",2,"MTH","H",14,"N",3,2,7.5
"1487",2,"Vida","H",14,"N",3,2,NA
"1488",2,"Berkut","C",12,"Y",3,2,6.5
"1489",2,"Hiline","C",12,"Y",3,2,6.1
"1490",2,"Hiline","D",12,"Y",3,2,5.3
"1491",2,"Berkut","F",12,"Y",3,2,5.4
"1492",2,"Hiline","F",12,"Y",3,2,6.3
"1493",2,"Hiline","H",12,"Y",3,2,NA
"1494",2,"Berkut","S",12,"Y",3,2,5.5
"1495",2,"Vida","C",14,"Y",3,2,6.6
"1496",2,"MTH","D",14,"Y",3,2,NA
"1497",2,"Vida","D",14,"Y",3,2,NA
"1498",2,"MTH","F",14,"Y",3,2,7.7
"1499",2,"Vida","F",14,"Y",3,2,NA
"1500",2,"Vida","H",14,"Y",3,2,7.5
"1501",2,"MTH","S",14,"Y",3,2,NA
"1502",2,"Berkut","C",12,"N",4,2,6.7
"1503",2,"Berkut","D",12,"N",4,2,5.5
"1504",2,"Hiline","D",12,"N",4,2,6.1
"1505",2,"Berkut","F",12,"N",4,2,7.6
"1506",2,"Hiline","F",12,"N",4,2,NA
"1507",2,"Berkut","H",12,"N",4,2,6.3
"1508",2,"Hiline","H",12,"N",4,2,6.2
"1509",2,"Berkut","S",12,"N",4,2,6.8
"1510",2,"Vida","C",14,"N",4,2,NA
"1511",2,"MTH","D",14,"N",4,2,NA
"1512",2,"Vida","D",14,"N",4,2,8.2
"1513",2,"Vida","F",14,"N",4,2,5.5
"1514",2,"Vida","H",14,"N",4,2,6.7
"1515",2,"Vida","S",14,"N",4,2,8
"1516",2,"Berkut","C",12,"Y",4,2,4.5
"1517",2,"Hiline","C",12,"Y",4,2,6.1
"1518",2,"Berkut","D",12,"Y",4,2,4.8
"1519",2,"Hiline","D",12,"Y",4,2,5.2
"1520",2,"Berkut","F",12,"Y",4,2,NA
"1521",2,"Hiline","F",12,"Y",4,2,NA
"1522",2,"Berkut","H",12,"Y",4,2,7
"1523",2,"Hiline","H",12,"Y",4,2,NA
"1524",2,"MTH","C",14,"Y",4,2,NA
"1525",2,"Vida","C",14,"Y",4,2,6.9
"1526",2,"Vida","D",14,"Y",4,2,8.6
"1527",2,"Vida","F",14,"Y",4,2,6.5
"1528",2,"MTH","H",14,"Y",4,2,7.8
"1529",2,"Vida","H",14,"Y",4,2,7
"1530",2,"MTH","S",14,"Y",4,2,NA
"1531",2,"Vida","S",14,"Y",4,2,5.6
"1532",2,"Berkut","D",12,"N",5,2,6.3
"1533",2,"Hiline","D",12,"N",5,2,NA
"1534",2,"Berkut","F",12,"N",5,2,3.5
"1535",2,"Hiline","F",12,"N",5,2,NA
"1536",2,"Berkut","H",12,"N",5,2,8.3
"1537",2,"Hiline","H",12,"N",5,2,NA
"1538",2,"Berkut","S",12,"N",5,2,7.6
"1539",2,"Hiline","S",12,"N",5,2,NA
"1540",2,"Vida","C",14,"N",5,2,NA
"1541",2,"Vida","D",14,"N",5,2,8.2
"1542",2,"MTH","F",14,"N",5,2,NA
"1543",2,"Vida","F",14,"N",5,2,7.5
"1544",2,"Vida","H",14,"N",5,2,NA
"1545",2,"Berkut","C",12,"Y",5,2,3.8
"1546",2,"Hiline","C",12,"Y",5,2,5.6
"1547",2,"Berkut","D",12,"Y",5,2,6.9
"1548",2,"Hiline","D",12,"Y",5,2,6
"1549",2,"Berkut","F",12,"Y",5,2,6.3
"1550",2,"Hiline","F",12,"Y",5,2,NA
"1551",2,"Berkut","H",12,"Y",5,2,6
"1552",2,"Hiline","H",12,"Y",5,2,NA
"1553",2,"MTH","C",14,"Y",5,2,8.2
"1554",2,"Vida","C",14,"Y",5,2,7.9
"1555",2,"Vida","D",14,"Y",5,2,9.5
"1556",2,"MTH","F",14,"Y",5,2,NA
"1557",2,"Vida","F",14,"Y",5,2,NA
"1558",2,"MTH","H",14,"Y",5,2,NA
"1559",2,"Vida","H",14,"Y",5,2,NA
"1560",2,"Vida","S",14,"Y",5,2,9.4
"1561",2,"Berkut","C",12,"N",1,3,7.8
"1562",2,"Berkut","D",12,"N",1,3,3
"1563",2,"Hiline","D",12,"N",1,3,6.5
"1564",2,"Berkut","F",12,"N",1,3,7
"1565",2,"Hiline","F",12,"N",1,3,5.5
"1566",2,"Berkut","H",12,"N",1,3,7.2
"1567",2,"Hiline","H",12,"N",1,3,5.7
"1568",2,"Hiline","S",12,"N",1,3,6.5
"1569",2,"Vida","C",14,"N",1,3,NA
"1570",2,"Vida","D",14,"N",1,3,8
"1571",2,"Vida","F",14,"N",1,3,8.1
"1572",2,"Vida","H",14,"N",1,3,NA
"1573",2,"Berkut","C",12,"Y",1,3,NA
"1574",2,"Hiline","C",12,"Y",1,3,5
"1575",2,"Berkut","D",12,"Y",1,3,NA
"1576",2,"Hiline","D",12,"Y",1,3,4.7
"1577",2,"Hiline","F",12,"Y",1,3,NA
"1578",2,"Berkut","H",12,"Y",1,3,7.5
"1579",2,"Hiline","H",12,"Y",1,3,5.4
"1580",2,"Berkut","S",12,"Y",1,3,4.5
"1581",2,"Vida","C",14,"Y",1,3,7
"1582",2,"Vida","F",14,"Y",1,3,NA
"1583",2,"Vida","H",14,"Y",1,3,4.5
"1584",2,"Berkut","C",12,"N",2,3,8
"1585",2,"Berkut","D",12,"N",2,3,5.3
"1586",2,"Hiline","D",12,"N",2,3,6.5
"1587",2,"Berkut","F",12,"N",2,3,NA
"1588",2,"Hiline","F",12,"N",2,3,7
"1589",2,"Berkut","H",12,"N",2,3,6
"1590",2,"Berkut","S",12,"N",2,3,7.4
"1591",2,"Hiline","S",12,"N",2,3,6.6
"1592",2,"Vida","D",14,"N",2,3,6.1
"1593",2,"Vida","F",14,"N",2,3,6.9
"1594",2,"Vida","H",14,"N",2,3,NA
"1595",2,"MTH","S",14,"N",2,3,8
"1596",2,"Berkut","C",12,"Y",2,3,7.8
"1597",2,"Hiline","C",12,"Y",2,3,NA
"1598",2,"Hiline","D",12,"Y",2,3,NA
"1599",2,"Hiline","F",12,"Y",2,3,NA
"1600",2,"Hiline","H",12,"Y",2,3,NA
"1601",2,"Berkut","S",12,"Y",2,3,6.2
"1602",2,"Vida","C",14,"Y",2,3,7.8
"1603",2,"Vida","D",14,"Y",2,3,8
"1604",2,"Vida","F",14,"Y",2,3,6.8
"1605",2,"Vida","H",14,"Y",2,3,5.7
"1606",2,"Vida","S",14,"Y",2,3,NA
"1607",2,"Berkut","C",12,"N",3,3,7.9
"1608",2,"Berkut","D",12,"N",3,3,6.2
"1609",2,"Hiline","D",12,"N",3,3,5
"1610",2,"Hiline","F",12,"N",3,3,4.9
"1611",2,"Berkut","H",12,"N",3,3,5.2
"1612",2,"Hiline","H",12,"N",3,3,6.1
"1613",2,"Berkut","S",12,"N",3,3,7.8
"1614",2,"Hiline","S",12,"N",3,3,NA
